date, pm25, pm10, o3, no2, so2, co
2019/4/11, 96, 89, 36, 27, 5, 20
2019/4/12, 112, 54, 41, 14, 5, 15
2019/4/13, 83, 61, 40, 15, 5, 15
2019/4/14, 78, 75, 37, 23, 5, 20
2019/4/15, 92, 64, 35, 17, 5, 17
2019/4/16, 87, 75, 39, 9, 5, 14
2019/4/17, 97, 60, 43, 16, 5, 12
2019/4/18, 95, 69, 46, 36, 5, 14
2019/4/19, 115, 68, 43, 23, 5, 17
2019/4/20, 97, 89, 51, 18, 5, 10
2019/4/21, 109, 68, 41, 27, 4, 13
2019/4/22, 112, 80, 40, 41, 4, 18
2019/4/23, 123, 92, 40, 42, 4, 20
2019/4/24, 111, 74, 55, 30, 4, 12
2019/4/25, 99, 95, 42, 47, 4, 18
2019/4/26, 122, 87, 39, 51, 4, 12
2019/4/27, 130, 69, 49, 50, 4, 10
2019/4/28, 135, 88, 35, 32, 4, 12
